instance_id,n,p,replicate,qubit,c_i,theta_i
ER_n012_p050_r04,12,0.5,4,3,0.24172298835087544,1.0279747610514531
ER_n012_p050_r04,12,0.5,4,4,0.417762754683655,1.4055711040901944
ER_n012_p050_r04,12,0.5,4,5,0.7111521250649829,2.006782194293135
ER_n012_p050_r04,12,0.5,4,6,0.009423865762347548,0.1944594408991132
ER_n012_p050_r04,12,0.5,4,7,0.5072738575354905,1.5853445550514906
ER_n012_p050_r04,12,0.5,4,8,0.2799814661965268,1.1151563749205073
ER_n012_p050_r04,12,0.5,4,9,0.22314181780419867,0.9839756765588985
ER_n012_p050_r04,12,0.5,4,10,0.5033513419739893,1.577499060931322
ER_n012_p050_r04,12,0.5,4,11,0.5341361531714522,1.6391217821234514
ER_n012_p050_r05,12,0.5,5,0,0.34513037810117314,1.2558775496621615
ER_n012_p050_r05,12,0.5,5,1,1e-06,0.0020000003333334833
ER_n012_p050_r05,12,0.5,5,2,0.49244558095144714,1.5556869138053895
ER_n012_p050_r05,12,0.5,5,3,1e-06,0.0020000003333334833
ER_n012_p050_r05,12,0.5,5,4,1e-06,0.0020000003333334833
ER_n012_p050_r05,12,0.5,5,5,0.999999,3.13959265325652
ER_n012_p050_r05,12,0.5,5,6,0.49244381009756233,1.5556833716932106
ER_n012_p050_r05,12,0.5,5,7,0.4924441108110345,1.5556839731888423
ER_n012_p050_r05,12,0.5,5,8,1e-06,0.0020000003333334833
ER_n012_p050_r05,12,0.5,5,9,0.3451294650420052,1.2558756290926008
ER_n012_p050_r05,12,0.5,5,10,0.4924437899751912,1.555683331443872
ER_n012_p050_r05,12,0.5,5,11,0.536511062132663,1.6438835024070186
ER_n012_p050_r06,12,0.5,6,0,1e-06,0.0020000003333334833
ER_n012_p050_r06,12,0.5,6,1,1e-06,0.0020000003333334833
ER_n012_p050_r06,12,0.5,6,2,1e-06,0.0020000003333334833
ER_n012_p050_r06,12,0.5,6,3,1e-06,0.0020000003333334833
ER_n012_p050_r06,12,0.5,6,4,0.999999,3.13959265325652
ER_n012_p050_r06,12,0.5,6,5,1e-06,0.0020000003333334833
ER_n012_p050_r06,12,0.5,6,6,0.999999,3.13959265325652
ER_n012_p050_r06,12,0.5,6,7,0.999999,3.13959265325652
ER_n012_p050_r06,12,0.5,6,8,1e-06,0.0020000003333334833
ER_n012_p050_r06,12,0.5,6,9,0.999999,3.13959265325652
ER_n012_p050_r06,12,0.5,6,10,0.999999,3.13959265325652
ER_n012_p050_r06,12,0.5,6,11,1e-06,0.0020000003333334833
ER_n012_p050_r07,12,0.5,7,0,0.5621325747203878,1.6953835327041737
ER_n012_p050_r07,12,0.5,7,1,0.14651160211886669,0.7855819736553069
ER_n012_p050_r07,12,0.5,7,2,0.09037898473591241,0.6107083343973704
ER_n012_p050_r07,12,0.5,7,3,0.0073208141841051705,0.17133299786514797
ER_n012_p050_r07,12,0.5,7,4,0.4122236471674149,1.3943291621324774
ER_n012_p050_r07,12,0.5,7,5,0.8461707163096922,2.335525263187433
ER_n012_p050_r07,12,0.5,7,6,0.5877763096997844,1.7472634038308796
ER_n012_p050_r07,12,0.5,7,7,0.34748660299207945,1.2608297628283331
ER_n012_p050_r07,12,0.5,7,8,0.7091574071907764,2.002385538471957
ER_n012_p050_r07,12,0.5,7,9,0.1079559238603118,0.6695707493820549
ER_n012_p050_r07,12,0.5,7,10,1e-06,0.0020000003333334833
ER_n012_p050_r07,12,0.5,7,11,0.18288450385109403,0.8837828635679764
ER_n012_p050_r08,12,0.5,8,0,1e-06,0.0020000003333334833
ER_n012_p050_r08,12,0.5,8,1,0.23804148796423394,1.0193531543716297
ER_n012_p050_r08,12,0.5,8,2,0.7058503955830484,1.9951158999870429
ER_n012_p050_r08,12,0.5,8,3,0.3550407243351571,1.2766545939075111
ER_n012_p050_r08,12,0.5,8,4,0.2941501517658027,1.146477954825718
ER_n012_p050_r08,12,0.5,8,5,0.1557764227409673,0.8114504654213603
ER_n012_p050_r08,12,0.5,8,6,0.2188112923145475,0.9735381671043056
ER_n012_p050_r08,12,0.5,8,7,0.5609982762681499,1.6930975398928279
ER_n012_p050_r08,12,0.5,8,8,0.22018928140510116,0.9768673858876477
ER_n012_p050_r08,12,0.5,8,9,0.7405293180243043,2.0726581793683625
ER_n012_p050_r08,12,0.5,8,10,0.25114126207952636,1.049831183860766
ER_n012_p050_r08,12,0.5,8,11,0.2594708971777438,1.0689349651644247
ER_n012_p050_r09,12,0.5,9,0,0.9999988421595258,3.1394405932551877
ER_n012_p050_r09,12,0.5,9,1,1e-06,0.0020000003333334833
ER_n012_p050_r09,12,0.5,9,2,1e-06,0.0020000003333334833
ER_n012_p050_r09,12,0.5,9,3,1e-06,0.0020000003333334833
ER_n012_p050_r09,12,0.5,9,4,0.999998807082997,3.13940823835705
ER_n012_p050_r09,12,0.5,9,5,1e-06,0.0020000003333334833
ER_n012_p050_r09,12,0.5,9,6,0.999998824220865,3.1394239861686595
ER_n012_p050_r09,12,0.5,9,7,0.9999987756764799,3.139379670065366
ER_n012_p050_r09,12,0.5,9,8,1e-06,0.0020000003333334833
ER_n012_p050_r09,12,0.5,9,9,1e-06,0.0020000003333334833
ER_n012_p050_r09,12,0.5,9,10,0.9999988215078354,3.1394214855838234
ER_n012_p050_r09,12,0.5,9,11,1e-06,0.0020000003333334833
ER_n012_p070_r00,12,0.7,0,0,0.4495731624589521,1.469770892793872
ER_n012_p070_r00,12,0.7,0,1,0.9404102744443373,2.648388868787938
ER_n012_p070_r00,12,0.7,0,2,0.4127632948027968,1.3954253763088815
ER_n012_p070_r00,12,0.7,0,3,0.05958964102997028,0.49320342773913795
ER_n012_p070_r00,12,0.7,0,4,0.43564874036844453,1.4417358206266309
ER_n012_p070_r00,12,0.7,0,5,0.15158681405935606,0.7998331759763968
ER_n012_p070_r00,12,0.7,0,6,0.28350147962188266,1.1229813042638659
ER_n012_p070_r00,12,0.7,0,7,0.7260969668620583,2.040019924993939
ER_n012_p070_r00,12,0.7,0,8,0.26693596555903315,1.0858870817631208
ER_n012_p070_r00,12,0.7,0,9,0.7098659864493804,2.003946328218044
ER_n012_p070_r00,12,0.7,0,10,0.29013394557688044,1.1376461755918037
ER_n012_p070_r00,12,0.7,0,11,0.27390296683564314,1.101572579922593
ER_n012_p070_r01,12,0.7,1,0,0.999999,3.13959265325652
ER_n012_p070_r01,12,0.7,1,1,1e-06,0.0020000003333334833
ER_n012_p070_r01,12,0.7,1,2,0.4709118689259549,1.5125871985250736
ER_n012_p070_r01,12,0.7,1,3,1e-06,0.0020000003333334833
ER_n012_p070_r01,12,0.7,1,4,0.23161229989913507,1.004185744784595
ER_n012_p070_r01,12,0.7,1,5,0.5290879503087191,1.629005092920718
ER_n012_p070_r01,12,0.7,1,6,0.999999,3.13959265325652
ER_n012_p070_r01,12,0.7,1,7,1e-06,0.0020000003333334833
ER_n012_p070_r01,12,0.7,1,8,0.999999,3.13959265325652
ER_n012_p070_r01,12,0.7,1,9,0.6269678099919647,1.827543419182685
ER_n012_p070_r01,12,0.7,1,10,0.37303201434023986,1.3140488711648266
ER_n012_p070_r01,12,0.7,1,11,0.768387591594392,2.137406651597123
ER_n012_p070_r02,12,0.7,2,0,0.4739489588579995,1.5186706427149481
ER_n012_p070_r02,12,0.7,2,1,0.999999,3.13959265325652
ER_n012_p070_r02,12,0.7,2,2,0.47394816965094794,1.518669062154005
ER_n012_p070_r02,12,0.7,2,3,0.4739516470065436,1.5186760263234915
ER_n012_p070_r02,12,0.7,2,4,0.47395244162620787,1.5186776177238048
ER_n012_p070_r02,12,0.7,2,5,0.999999,3.13959265325652
ER_n012_p070_r02,12,0.7,2,6,0.473953727099156,1.5186801921652917
ER_n012_p070_r02,12,0.7,2,7,1e-06,0.0020000003333334833
ER_n012_p070_r02,12,0.7,2,8,1e-06,0.0020000003333334833
ER_n012_p070_r02,12,0.7,2,9,0.47395320495686355,1.5186791464608853
ER_n012_p070_r02,12,0.7,2,10,1e-06,0.0020000003333334833
ER_n012_p070_r02,12,0.7,2,11,0.4739501370670019,1.5186730023377322
ER_n012_p070_r03,12,0.7,3,0,0.3754234562271786,1.318990660437152
ER_n012_p070_r03,12,0.7,3,1,0.6065210974532362,1.785483910866186
ER_n012_p070_r03,12,0.7,3,2,0.31923441892650944,1.2008867117239623
ER_n012_p070_r03,12,0.7,3,3,0.999999,3.13959265325652
ER_n012_p070_r03,12,0.7,3,4,1e-06,0.0020000003333334833
ER_n012_p070_r03,12,0.7,3,5,0.3934790298693273,1.3561090033519727
ER_n012_p070_r03,12,0.7,3,6,0.3400644349220827,1.2452028586033324
ER_n012_p070_r03,12,0.7,3,7,0.3407015414016721,1.2465474248932478
ER_n012_p070_r03,12,0.7,3,8,0.6245765042384562,1.8226019115092138
ER_n012_p070_r03,12,0.7,3,9,0.999999,3.13959265325652
ER_n012_p070_r03,12,0.7,3,10,0.999999,3.13959265325652
ER_n012_p070_r03,12,0.7,3,11,1e-06,0.0020000003333334833
ER_n012_p070_r04,12,0.7,4,0,0.3451326209754066,1.2558822674192078
ER_n012_p070_r04,12,0.7,4,1,1e-06,0.0020000003333334833
ER_n012_p070_r04,12,0.7,4,2,0.7310832169912342,2.051232972444856
ER_n012_p070_r04,12,0.7,4,3,0.49244318939171616,1.555682130139723
ER_n012_p070_r04,12,0.7,4,4,0.3451338105728216,1.2558847696660587
ER_n012_p070_r04,12,0.7,4,5,0.49244355903487097,1.5556828695104774
ER_n012_p070_r04,12,0.7,4,6,0.09301644215587695,0.619847395632972
ER_n012_p070_r04,12,0.7,4,7,0.49244187275613605,1.555679496567711
ER_n012_p070_r04,12,0.7,4,8,0.2689167446647634,1.0903595946670457
ER_n012_p070_r04,12,0.7,4,9,0.4924448678388278,1.5556854874173203
ER_n012_p070_r04,12,0.7,4,10,0.90698351251293,2.5217451018875034
ER_n012_p070_r04,12,0.7,4,11,0.5365094985594379,1.6438803668901039
ER_n012_p070_r05,12,0.7,5,0,0.08002425688439183,0.5736025102978783
ER_n012_p070_r05,12,0.7,5,1,0.38043595485490583,1.3293285365240504
ER_n012_p070_r05,12,0.7,5,2,0.4685283424855767,1.5078113753824907
ER_n012_p070_r05,12,0.7,5,3,0.45144712534538856,1.473537316051743
ER_n012_p070_r05,12,0.7,5,4,0.38055201508497555,1.3295675854335272
ER_n012_p070_r05,12,0.7,5,5,0.6047449561812271,1.7818495944586996
ER_n012_p070_r05,12,0.7,5,6,0.6043363212470146,1.7810138532333062
ER_n012_p070_r05,12,0.7,5,7,0.21421858640150288,0.9623871420586715
ER_n012_p070_r05,12,0.7,5,8,0.6048677929052417,1.7821008496718953
ER_n012_p070_r05,12,0.7,5,9,0.6044601667950426,1.7812671267020344
ER_n012_p070_r05,12,0.7,5,10,0.38084552158235163,1.3301720571986375
ER_n012_p070_r05,12,0.7,5,11,0.38096726694809074,1.3304227634419048
ER_n012_p070_r06,12,0.7,6,0,2.8340923110618472e-06,0.0033669541062661588
ER_n012_p070_r06,12,0.7,6,1,0.9999973847296376,3.1383582926685554
ER_n012_p070_r06,12,0.7,6,2,0.999997149617207,3.138216036643067
ER_n012_p070_r06,12,0.7,6,3,0.5296700633762234,1.6301713340893151
ER_n012_p070_r06,12,0.7,6,4,3.2551451162607567e-06,0.003608406101456319
ER_n012_p070_r06,12,0.7,6,5,2.7056688751047425e-06,0.0032897849870913757
ER_n012_p070_r06,12,0.7,6,6,2.868784887345656e-06,0.0033874991546323746
ER_n012_p070_r06,12,0.7,6,7,1e-06,0.0020000003333334833
ER_n012_p070_r06,12,0.7,6,8,0.4703312846156957,1.5114240202432894
ER_n012_p070_r06,12,0.7,6,9,0.999999,3.13959265325652
ER_n012_p070_r06,12,0.7,6,10,3.028833917648653e-06,0.0034807108329182185
ER_n012_p070_r06,12,0.7,6,11,0.9999973482405015,3.1383358073591188
ER_n012_p070_r07,12,0.7,7,0,0.33991466430777484,1.2448866902310127
ER_n012_p070_r07,12,0.7,7,1,0.7837582010593932,2.1742826248616884
ER_n012_p070_r07,12,0.7,7,2,0.07890085056507355,0.5694487880720576
ER_n012_p070_r07,12,0.7,7,3,0.03353399591689831,0.3683242643442618
ER_n012_p070_r07,12,0.7,7,4,0.782500917700576,2.1712318048606747
ER_n012_p070_r07,12,0.7,7,5,0.32016977963335,1.2028923698982865
ER_n012_p070_r07,12,0.7,7,6,0.999999,3.13959265325652
ER_n012_p070_r07,12,0.7,7,7,0.14902687068065185,0.7926698697186728
ER_n012_p070_r07,12,0.7,7,8,0.06721860721965756,0.5245232719911994
ER_n012_p070_r07,12,0.7,7,9,0.3399146643072804,1.244886690229969
ER_n012_p070_r07,12,0.7,7,10,0.9664659356743572,2.77326800925265
ER_n012_p070_r07,12,0.7,7,11,0.13859605027644276,0.7629393525338197
ER_n012_p070_r08,12,0.7,8,0,0.5163882712140359,1.6035787407112907
ER_n012_p070_r08,12,0.7,8,1,0.3485557602950019,1.2630742759252724
ER_n012_p070_r08,12,0.7,8,2,0.999999,3.13959265325652
ER_n012_p070_r08,12,0.7,8,3,0.999999,3.13959265325652
ER_n012_p070_r08,12,0.7,8,4,0.4836118732613615,1.5380142019846315
ER_n012_p070_r08,12,0.7,8,5,0.999999,3.13959265325652
ER_n012_p070_r08,12,0.7,8,6,1e-06,0.0020000003333334833
ER_n012_p070_r08,12,0.7,8,7,0.999999,3.13959265325652
ER_n012_p070_r08,12,0.7,8,8,0.3208645529569295,1.204381142271182
ER_n012_p070_r08,12,0.7,8,9,1e-06,0.0020000003333334833
ER_n012_p070_r08,12,0.7,8,10,1e-06,0.0020000003333334833
ER_n012_p070_r08,12,0.7,8,11,0.3305835816283281,1.2251202525937233
ER_n012_p070_r09,12,0.7,9,0,0.6443260169958291,1.8636149708181418
ER_n012_p070_r09,12,0.7,9,1,0.999999,3.13959265325652
ER_n012_p070_r09,12,0.7,9,2,0.35567389175738634,1.2779774921647162
ER_n012_p070_r09,12,0.7,9,3,0.999999,3.13959265325652
ER_n012_p070_r09,12,0.7,9,4,0.5000000538935576,1.570796434582012
ER_n012_p070_r09,12,0.7,9,5,0.8135974216664327,2.2487426849681156
ER_n012_p070_r09,12,0.7,9,6,0.18640250337455805,0.892849776138344
ER_n012_p070_r09,12,0.7,9,7,1e-06,0.0020000003333334833
ER_n012_p070_r09,12,0.7,9,8,1e-06,0.0020000003333334833
ER_n012_p070_r09,12,0.7,9,9,1e-06,0.0020000003333334833
ER_n012_p070_r09,12,0.7,9,10,0.5000000538936226,1.5707964345821417
ER_n012_p070_r09,12,0.7,9,11,1e-06,0.0020000003333334833
