instance_id,n,p,replicate,method,step,expected_energy
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,60,-2.9999979625553834
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,61,-2.999997899219112
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,62,-2.9999977476280653
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,63,-2.99999755190136
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,64,-2.9999973618908125
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,65,-2.9999972254429785
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,66,-2.999997180892605
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,67,-2.9999972509978923
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,68,-2.9999974393357847
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,69,-2.9999977298017697
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,70,-2.9999980893564007
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,71,-2.999998473609697
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,72,-2.9999988343304156
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,73,-2.9999991276034246
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,74,-2.9999993212104266
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,75,-2.999999399916638
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,76,-2.999999367702169
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,77,-2.999999246527058
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,78,-2.999999071865222
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,79,-2.999998885862925
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,80,-2.9999987294453483
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,81,-2.9999986349094963
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,82,-2.9999986204475
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,83,-2.999998687649733
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,84,-2.999998822415076
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,85,-2.9999989989738984
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,86,-2.9999991860641106
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,87,-2.9999993538439593
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,88,-2.9999994799874132
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,89,-2.9999995536301833
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,90,-2.9999995763721135
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,91,-2.9999995602716187
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,92,-2.9999995235119523
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,93,-2.9999994849882006
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,94,-2.9999994593050068
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,95,-2.9999994535154935
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,96,-2.999999466404633
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,97,-2.99999949036266
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,98,-2.99999951511631
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,99,-2.999999532016919
ER_n009_p030_r04,9,0.3,4,warm_start_sdp,100,-2.9999995374062514
ER_n009_p030_r05,9,0.3,5,baseline,0,8.499999999999998
ER_n009_p030_r05,9,0.3,5,baseline,1,8.495564716348479
ER_n009_p030_r05,9,0.3,5,baseline,2,8.465138702729359
ER_n009_p030_r05,9,0.3,5,baseline,3,8.385246609608133
ER_n009_p030_r05,9,0.3,5,baseline,4,8.23674423256609
ER_n009_p030_r05,9,0.3,5,baseline,5,8.006355219804137
ER_n009_p030_r05,9,0.3,5,baseline,6,7.687782206576525
ER_n009_p030_r05,9,0.3,5,baseline,7,7.2822121075576955
ER_n009_p030_r05,9,0.3,5,baseline,8,6.7981010844795575
ER_n009_p030_r05,9,0.3,5,baseline,9,6.25021817682453
ER_n009_p030_r05,9,0.3,5,baseline,10,5.6580363756992025
ER_n009_p030_r05,9,0.3,5,baseline,11,5.043667048584956
ER_n009_p030_r05,9,0.3,5,baseline,12,4.429614695232656
ER_n009_p030_r05,9,0.3,5,baseline,13,3.8366627326252987
ER_n009_p030_r05,9,0.3,5,baseline,14,3.28217571482422
ER_n009_p030_r05,9,0.3,5,baseline,15,2.7790223316795744
ER_n009_p030_r05,9,0.3,5,baseline,16,2.3352050097104025
ER_n009_p030_r05,9,0.3,5,baseline,17,1.9541539318992476
ER_n009_p030_r05,9,0.3,5,baseline,18,1.6355346352500915
ER_n009_p030_r05,9,0.3,5,baseline,19,1.3763502806556587
ER_n009_p030_r05,9,0.3,5,baseline,20,1.1721010292227685
ER_n009_p030_r05,9,0.3,5,baseline,21,1.0177900309043313
ER_n009_p030_r05,9,0.3,5,baseline,22,0.9086258480277918
ER_n009_p030_r05,9,0.3,5,baseline,23,0.8403484723424942
ER_n009_p030_r05,9,0.3,5,baseline,24,0.8091848555916039
ER_n009_p030_r05,9,0.3,5,baseline,25,0.8115077032300322
ER_n009_p030_r05,9,0.3,5,baseline,26,0.8433199251798678
ER_n009_p030_r05,9,0.3,5,baseline,27,0.8997121920716402
ER_n009_p030_r05,9,0.3,5,baseline,28,0.9744412577346743
ER_n009_p030_r05,9,0.3,5,baseline,29,1.059753306687554
ER_n009_p030_r05,9,0.3,5,baseline,30,1.1465328740879737
ER_n009_p030_r05,9,0.3,5,baseline,31,1.2247991896411201
ER_n009_p030_r05,9,0.3,5,baseline,32,1.2845056604421057
ER_n009_p030_r05,9,0.3,5,baseline,33,1.3165345269501851
ER_n009_p030_r05,9,0.3,5,baseline,34,1.3137292431551226
ER_n009_p030_r05,9,0.3,5,baseline,35,1.2717836835646001
ER_n009_p030_r05,9,0.3,5,baseline,36,1.189818656460604
ER_n009_p030_r05,9,0.3,5,baseline,37,1.07052443707151
ER_n009_p030_r05,9,0.3,5,baseline,38,0.9198258726816464
ER_n009_p030_r05,9,0.3,5,baseline,39,0.7461179044947308
ER_n009_p030_r05,9,0.3,5,baseline,40,0.5592027723461983
ER_n009_p030_r05,9,0.3,5,baseline,41,0.36911505202256234
ER_n009_p030_r05,9,0.3,5,baseline,42,0.1850330863174866
ER_n009_p030_r05,9,0.3,5,baseline,43,0.014442739810018243
ER_n009_p030_r05,9,0.3,5,baseline,44,-0.13734788963547295
ER_n009_p030_r05,9,0.3,5,baseline,45,-0.2673257234800297
ER_n009_p030_r05,9,0.3,5,baseline,46,-0.3745774318441217
ER_n009_p030_r05,9,0.3,5,baseline,47,-0.459883296052486
ER_n009_p030_r05,9,0.3,5,baseline,48,-0.5252153191368879
ER_n009_p030_r05,9,0.3,5,baseline,49,-0.5732404347539305
ER_n009_p030_r05,9,0.3,5,baseline,50,-0.6068992275972407
ER_n009_p030_r05,9,0.3,5,baseline,51,-0.6290962155844626
ER_n009_p030_r05,9,0.3,5,baseline,52,-0.6425082400487783
ER_n009_p030_r05,9,0.3,5,baseline,53,-0.6494968532590623
ER_n009_p030_r05,9,0.3,5,baseline,54,-0.6520989053054649
ER_n009_p030_r05,9,0.3,5,baseline,55,-0.6520651010476385
ER_n009_p030_r05,9,0.3,5,baseline,56,-0.6509174268416974
ER_n009_p030_r05,9,0.3,5,baseline,57,-0.6500018940411628
ER_n009_p030_r05,9,0.3,5,baseline,58,-0.6505216903180513
ER_n009_p030_r05,9,0.3,5,baseline,59,-0.6535455337520737
ER_n009_p030_r05,9,0.3,5,baseline,60,-0.6599945865767902
ER_n009_p030_r05,9,0.3,5,baseline,61,-0.6706171359280668
ER_n009_p030_r05,9,0.3,5,baseline,62,-0.6859625956244735
ER_n009_p030_r05,9,0.3,5,baseline,63,-0.7063650737186259
ER_n009_p030_r05,9,0.3,5,baseline,64,-0.7319424356205677
ER_n009_p030_r05,9,0.3,5,baseline,65,-0.7626111070596466
ER_n009_p030_r05,9,0.3,5,baseline,66,-0.7981120051362066
ER_n009_p030_r05,9,0.3,5,baseline,67,-0.838040701317269
ER_n009_p030_r05,9,0.3,5,baseline,68,-0.8818756495223807
ER_n009_p030_r05,9,0.3,5,baseline,69,-0.9290011672876932
ER_n009_p030_r05,9,0.3,5,baseline,70,-0.9787252533834203
ER_n009_p030_r05,9,0.3,5,baseline,71,-1.0302948690732843
ER_n009_p030_r05,9,0.3,5,baseline,72,-1.0829124081611923
ER_n009_p030_r05,9,0.3,5,baseline,73,-1.135756816296401
ER_n009_p030_r05,9,0.3,5,baseline,74,-1.1880115110341842
ER_n009_p030_r05,9,0.3,5,baseline,75,-1.2388992530017697
ER_n009_p030_r05,9,0.3,5,baseline,76,-1.287721773730918
ER_n009_p030_r05,9,0.3,5,baseline,77,-1.33389966789341
ER_n009_p030_r05,9,0.3,5,baseline,78,-1.3770064009142893
ER_n009_p030_r05,9,0.3,5,baseline,79,-1.4167900702100464
ER_n009_p030_r05,9,0.3,5,baseline,80,-1.4531783717222597
ER_n009_p030_r05,9,0.3,5,baseline,81,-1.4862657608756211
ER_n009_p030_r05,9,0.3,5,baseline,82,-1.5162857000662415
ER_n009_p030_r05,9,0.3,5,baseline,83,-1.5435734823532035
ER_n009_p030_r05,9,0.3,5,baseline,84,-1.5685255365105033
ER_n009_p030_r05,9,0.3,5,baseline,85,-1.5915597591434003
ER_n009_p030_r05,9,0.3,5,baseline,86,-1.6130794870436245
ER_n009_p030_r05,9,0.3,5,baseline,87,-1.633442314956345
ER_n009_p030_r05,9,0.3,5,baseline,88,-1.652934476118946
ER_n009_p030_r05,9,0.3,5,baseline,89,-1.6717516237232606
ER_n009_p030_r05,9,0.3,5,baseline,90,-1.6899870293617747
ER_n009_p030_r05,9,0.3,5,baseline,91,-1.7076280908702741
ER_n009_p030_r05,9,0.3,5,baseline,92,-1.724561513971043
ER_n009_p030_r05,9,0.3,5,baseline,93,-1.7405866614001506
ER_n009_p030_r05,9,0.3,5,baseline,94,-1.7554355572813274
ER_n009_p030_r05,9,0.3,5,baseline,95,-1.768797212487414
ER_n009_p030_r05,9,0.3,5,baseline,96,-1.7803435865924917
ER_n009_p030_r05,9,0.3,5,baseline,97,-1.7897546831447761
ER_n009_p030_r05,9,0.3,5,baseline,98,-1.7967407345053754
ER_n009_p030_r05,9,0.3,5,baseline,99,-1.801059814514949
ER_n009_p030_r05,9,0.3,5,baseline,100,-1.8025294130379357
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,0,-0.10322200139895024
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,1,-0.10364053824985214
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,2,-0.10648769382451759
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,3,-0.11384605811871724
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,4,-0.12721243461761012
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,5,-0.1473416386342036
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,6,-0.17419030437352132
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,7,-0.2069684922372232
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,8,-0.24429015578466
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,9,-0.28439771034692185
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,10,-0.3254239373668276
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,11,-0.3656487937356242
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,12,-0.4037108038595778
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,13,-0.4387423490406721
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,14,-0.4704133005788857
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,15,-0.4988847152815431
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,16,-0.524689966589708
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,17,-0.5485715916715649
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,18,-0.5713065654665036
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,19,-0.5935506110425512
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,20,-0.6157248973402638
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,21,-0.6379582815777596
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,22,-0.6600875084870773
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,23,-0.6817084627913315
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,24,-0.7022649308449594
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,25,-0.721157800234996
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,26,-0.7378569809379906
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,27,-0.7519999342994793
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,28,-0.7634638108282821
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,29,-0.7724022294322452
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,30,-0.7792423319188273
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,31,-0.7846427501225604
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,32,-0.7894183290323593
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,33,-0.794442384515365
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,34,-0.8005410956918044
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,35,-0.808396305588198
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,36,-0.8184717328622377
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,37,-0.8309732908242664
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,38,-0.8458477016297963
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,39,-0.8628164469635229
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,40,-0.8814360674679074
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,41,-0.9011722484995205
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,42,-0.9214745308811902
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,43,-0.9418405271914684
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,44,-0.9618622794328259
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,45,-0.9812517370892465
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,46,-0.9998462827370316
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,47,-1.0175981277735002
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,48,-1.0345529406721896
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,49,-1.0508232652167988
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,50,-1.0665614152102065
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,51,-1.0819350777152106
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,52,-1.09710736768076
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,53,-1.1122219700682971
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,54,-1.1273934174219855
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,55,-1.14270233952755
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,56,-1.158195417824013
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,57,-1.1738895686379291
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,58,-1.1897795182074706
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,59,-1.205847524755872
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,60,-1.222073718058653
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,61,-1.2384454925472967
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,62,-1.2549646278289701
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,63,-1.27165124350245
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,64,-1.2885442080318998
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,65,-1.3056981236763059
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,66,-1.3231774567554302
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,67,-1.3410487531271547
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,68,-1.3593721363530122
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,69,-1.3781933691212673
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,70,-1.3975376126290986
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,71,-1.417405647700841
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,72,-1.4377728131098608
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,73,-1.4585904154894092
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,74,-1.4797890076374203
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,75,-1.5012827849432822
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,76,-1.522974393540426
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,77,-1.544759602855297
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,78,-1.5665314846633842
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,79,-1.5881839011935335
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,80,-1.60961421510481
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,81,-1.630725202840942
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,82,-1.6514261969051156
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,83,-1.6716335112515652
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,84,-1.6912702190906557
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,85,-1.7102653596715767
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,86,-1.7285526650456329
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,87,-1.7460689310493047
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,88,-1.7627521995475965
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,89,-1.778539945623401
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,90,-1.7933674563694557
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,91,-1.80716655255363
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,92,-1.8198647590644361
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,93,-1.8313849886192537
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,94,-1.8416457689158359
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,95,-1.8505620138406622
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,96,-1.8580463124754674
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,97,-1.8640106852581924
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,98,-1.8683687362436134
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,99,-1.8710381171026989
ER_n009_p030_r05,9,0.3,5,warm_start_sdp,100,-1.871943215334876
ER_n009_p030_r06,9,0.3,6,baseline,0,9.999999999999996
ER_n009_p030_r06,9,0.3,6,baseline,1,9.994541951511664
ER_n009_p030_r06,9,0.3,6,baseline,2,9.957090594400103
ER_n009_p030_r06,9,0.3,6,baseline,3,9.858720945016433
ER_n009_p030_r06,9,0.3,6,baseline,4,9.67583833504052
ER_n009_p030_r06,9,0.3,6,baseline,5,9.392148723685922
ER_n009_p030_r06,9,0.3,6,baseline,6,9.000129083248893
ER_n009_p030_r06,9,0.3,6,baseline,7,8.501738019870169
ER_n009_p030_r06,9,0.3,6,baseline,8,7.9081871629124585
ER_n009_p030_r06,9,0.3,6,baseline,9,7.238719875898353
ER_n009_p030_r06,9,0.3,6,baseline,10,6.518500367999048
ER_n009_p030_r06,9,0.3,6,baseline,11,5.77587457485417
ER_n009_p030_r06,9,0.3,6,baseline,12,5.039386987467954
ER_n009_p030_r06,9,0.3,6,baseline,13,4.334990260143886
ER_n009_p030_r06,9,0.3,6,baseline,14,3.6838478594785693
ER_n009_p030_r06,9,0.3,6,baseline,15,3.1010096454949045
ER_n009_p030_r06,9,0.3,6,baseline,16,2.5950657690468852
ER_n009_p030_r06,9,0.3,6,baseline,17,2.1686996893175197
ER_n009_p030_r06,9,0.3,6,baseline,18,1.8199099413862494
ER_n009_p030_r06,9,0.3,6,baseline,19,1.5435821716101952
ER_n009_p030_r06,9,0.3,6,baseline,20,1.3330774779010595
ER_n009_p030_r06,9,0.3,6,baseline,21,1.1815514804369158
ER_n009_p030_r06,9,0.3,6,baseline,22,1.082810644290092
ER_n009_p030_r06,9,0.3,6,baseline,23,1.0316245170888123
ER_n009_p030_r06,9,0.3,6,baseline,24,1.02352336223476
ER_n009_p030_r06,9,0.3,6,baseline,25,1.0542038578528374
ER_n009_p030_r06,9,0.3,6,baseline,26,1.1187303251613105
ER_n009_p030_r06,9,0.3,6,baseline,27,1.2107494704296209
ER_n009_p030_r06,9,0.3,6,baseline,28,1.3219310121802126
ER_n009_p030_r06,9,0.3,6,baseline,29,1.4418063001905175
ER_n009_p030_r06,9,0.3,6,baseline,30,1.5581066658200413
ER_n009_p030_r06,9,0.3,6,baseline,31,1.657610671515973
ER_n009_p030_r06,9,0.3,6,baseline,32,1.727406629334157
ER_n009_p030_r06,9,0.3,6,baseline,33,1.7563803411963939
ER_n009_p030_r06,9,0.3,6,baseline,34,1.73666829517424
ER_n009_p030_r06,9,0.3,6,baseline,35,1.6647938441060544
ER_n009_p030_r06,9,0.3,6,baseline,36,1.542241883298892
ER_n009_p030_r06,9,0.3,6,baseline,37,1.3753260457479373
ER_n009_p030_r06,9,0.3,6,baseline,38,1.1743435412039163
ER_n009_p030_r06,9,0.3,6,baseline,39,0.9521634487341727
ER_n009_p030_r06,9,0.3,6,baseline,40,0.7225150226333957
ER_n009_p030_r06,9,0.3,6,baseline,41,0.49829920540324757
ER_n009_p030_r06,9,0.3,6,baseline,42,0.2902219815184328
ER_n009_p030_r06,9,0.3,6,baseline,43,0.10595052809746322
ER_n009_p030_r06,9,0.3,6,baseline,44,-0.050145125059351175
ER_n009_p030_r06,9,0.3,6,baseline,45,-0.17673608970281185
ER_n009_p030_r06,9,0.3,6,baseline,46,-0.27492642648851556
ER_n009_p030_r06,9,0.3,6,baseline,47,-0.34748583138077366
ER_n009_p030_r06,9,0.3,6,baseline,48,-0.3980939390244289
ER_n009_p030_r06,9,0.3,6,baseline,49,-0.43071346896242324
ER_n009_p030_r06,9,0.3,6,baseline,50,-0.44914896397441373
ER_n009_p030_r06,9,0.3,6,baseline,51,-0.45679733212920454
ER_n009_p030_r06,9,0.3,6,baseline,52,-0.4565626070502637
ER_n009_p030_r06,9,0.3,6,baseline,53,-0.4508893866923652
ER_n009_p030_r06,9,0.3,6,baseline,54,-0.441863158037159
ER_n009_p030_r06,9,0.3,6,baseline,55,-0.431327828292413
ER_n009_p030_r06,9,0.3,6,baseline,56,-0.42098021320476725
ER_n009_p030_r06,9,0.3,6,baseline,57,-0.41241713703561644
ER_n009_p030_r06,9,0.3,6,baseline,58,-0.40712981846486906
ER_n009_p030_r06,9,0.3,6,baseline,59,-0.4064571092263647
ER_n009_p030_r06,9,0.3,6,baseline,60,-0.41151977681663565
ER_n009_p030_r06,9,0.3,6,baseline,61,-0.4231606997187601
ER_n009_p030_r06,9,0.3,6,baseline,62,-0.4419107061516414
ER_n009_p030_r06,9,0.3,6,baseline,63,-0.4679886386548894
ER_n009_p030_r06,9,0.3,6,baseline,64,-0.5013311211000535
ER_n009_p030_r06,9,0.3,6,baseline,65,-0.5416379186883395
ER_n009_p030_r06,9,0.3,6,baseline,66,-0.5884167420376581
ER_n009_p030_r06,9,0.3,6,baseline,67,-0.6410167652739008
ER_n009_p030_r06,9,0.3,6,baseline,68,-0.6986489638653375
ER_n009_p030_r06,9,0.3,6,baseline,69,-0.760398458142246
ER_n009_p030_r06,9,0.3,6,baseline,70,-0.8252362928195975
ER_n009_p030_r06,9,0.3,6,baseline,71,-0.8920361532233834
ER_n009_p030_r06,9,0.3,6,baseline,72,-0.9595986059280909
ER_n009_p030_r06,9,0.3,6,baseline,73,-1.026684108061758
ER_n009_p030_r06,9,0.3,6,baseline,74,-1.0920563122256062
ER_n009_p030_r06,9,0.3,6,baseline,75,-1.1545373475093132
ER_n009_p030_r06,9,0.3,6,baseline,76,-1.2130747919113136
ER_n009_p030_r06,9,0.3,6,baseline,77,-1.2668152076244656
ER_n009_p030_r06,9,0.3,6,baseline,78,-1.3151728459411325
ER_n009_p030_r06,9,0.3,6,baseline,79,-1.3578778762034949
ER_n009_p030_r06,9,0.3,6,baseline,80,-1.394989930213422
ER_n009_p030_r06,9,0.3,6,baseline,81,-1.426871077593888
ER_n009_p030_r06,9,0.3,6,baseline,82,-1.4541243455910315
ER_n009_p030_r06,9,0.3,6,baseline,83,-1.4775132048695911
ER_n009_p030_r06,9,0.3,6,baseline,84,-1.4978790415291956
ER_n009_p030_r06,9,0.3,6,baseline,85,-1.516067859392295
ER_n009_p030_r06,9,0.3,6,baseline,86,-1.5328694520553383
ER_n009_p030_r06,9,0.3,6,baseline,87,-1.5489673968669646
ER_n009_p030_r06,9,0.3,6,baseline,88,-1.5648979755885362
ER_n009_p030_r06,9,0.3,6,baseline,89,-1.581018444206833
ER_n009_p030_r06,9,0.3,6,baseline,90,-1.5974873484523828
ER_n009_p030_r06,9,0.3,6,baseline,91,-1.6142604947470967
ER_n009_p030_r06,9,0.3,6,baseline,92,-1.6311053558121167
ER_n009_p030_r06,9,0.3,6,baseline,93,-1.647634175795911
ER_n009_p030_r06,9,0.3,6,baseline,94,-1.663352557192113
ER_n009_p030_r06,9,0.3,6,baseline,95,-1.677717255401159
ER_n009_p030_r06,9,0.3,6,baseline,96,-1.6901956268555423
ER_n009_p030_r06,9,0.3,6,baseline,97,-1.7003199519146048
ER_n009_p030_r06,9,0.3,6,baseline,98,-1.707731624591648
ER_n009_p030_r06,9,0.3,6,baseline,99,-1.7122116090881268
ER_n009_p030_r06,9,0.3,6,baseline,100,-1.7136942232998615
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,0,0.3484310088848349
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,1,0.34790372666517677
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,2,0.3443161673817596
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,3,0.33504105852616367
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,4,0.3181844477003093
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,5,0.2927826916133957
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,6,0.25887578803798555
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,7,0.2174471406620339
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,8,0.17024029362998067
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,9,0.11948249222017329
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,10,0.06755968866696282
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,11,0.016694812193106034
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,12,-0.03132097580291396
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,13,-0.07530551675311042
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,14,-0.11475085274137725
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,15,-0.1497767596343998
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,16,-0.18099231924805803
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,17,-0.2092991521410522
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,18,-0.23567616332407695
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,19,-0.2609838895554697
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,20,-0.2858182338750378
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,21,-0.3104311103880109
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,22,-0.3347222080705957
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,23,-0.358294250352246
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,24,-0.3805554867437254
ER_n009_p030_r06,9,0.3,6,warm_start_sdp,25,-0.40084843706081
