instance_id,path,n,p,replicate,num_edges,density_realized,T,N_steps,dt,angle_scale,common_time,sdp_time,base_simulation_time,warm_simulation_time,sdp_status,sdp_solver,sdp_objective,sdp_solver_time,sdp_num_iters,clip_eps,warm_c_min,warm_c_max,warm_c_mean,warm_c_std,base_max_norm_deviation,base_raw_max_norm_deviation,warm_max_norm_deviation,warm_raw_max_norm_deviation,evolution_method,warm_mixer_type,ode_method,ode_rtol,ode_atol,base_final_expected_energy,base_energy_variance,base_ground_energy,base_ground_state_probability,base_expected_feasible_energy,base_feasible_energy_variance,base_feasibility_probability,warm_final_expected_energy,warm_energy_variance,warm_ground_energy,warm_ground_state_probability,warm_expected_feasible_energy,warm_feasible_energy_variance,warm_feasibility_probability,delta_energy,delta_energy_variance,delta_expected_feasible_energy,delta_feasible_energy_variance,delta_p_ground,delta_p_feas
ER_n006_p070_r09,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n006_p070_r09.edgelist,6,0.7,9,14,0.9333333333333333,10.0,100,0.1,1.0,0.000474499975098297,0.021487100020749494,0.11565940000582486,0.21456349999061786,optimal,SCS,-5.000006716737576,0.0033473,100,1e-06,0.49999990609212913,0.999999,0.8333326353640508,0.25819842184318564,2.220446049250313e-16,5.929701174522961e-13,2.220446049250313e-16,3.8047343053904115e-13,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-4.845697610226072,0.14734284771481182,-5.0,0.853909866404265,-4.8807183833177366,0.11619400471687095,0.9636045681495624,-4.927208964068449,0.06749252609320176,-5.0,0.9272089766052692,-4.962229730735715,0.03634368903433727,0.963604574583155,-0.08151135384237751,-0.07985032162161006,-0.08151134741797872,-0.07985031568253369,0.07329911020100421,6.433592547594458e-09
ER_n009_p010_r00,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r00.edgelist,9,0.1,0,4,0.1111111111111111,10.0,100,0.1,1.0,0.003794900025241077,0.07633549999445677,0.4474894999875687,0.6446871999942232,optimal,SCS,-2.0000392459852128,0.038780999999999996,825,1e-06,1e-06,0.5741224641184318,0.22222175403626207,0.22283233543872433,5.551115123125783e-16,6.580513911558228e-12,2.220446049250313e-16,3.5826563937746414e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.4904293095256003,0.4333794877553339,-2.0,0.5746910458162511,-1.5604857865725437,0.3356361375107864,0.9496935902725867,-1.8998311150453944,0.09964049929727524,-2.0,0.9043852581792016,-1.9315734742786284,0.06766895574473238,0.9687740670236475,-0.4094018055197941,-0.33373898845805866,-0.3710876877060847,-0.26796718176605405,0.3296942123629505,0.019080476751060838
ER_n009_p010_r01,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r01.edgelist,9,0.1,1,4,0.1111111111111111,10.0,100,0.1,1.0,0.004351100011263043,0.0438719000085257,0.4225936000002548,0.6093045999878086,optimal,SCS,-2.0000396341691755,0.0199312,400,1e-06,1e-06,0.49999997985187095,0.22222296238538103,0.19543362220024932,5.551115123125783e-16,6.581180045373003e-12,4.440892098500626e-16,3.515732149850237e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.4675546238283113,0.4428113482240115,-2.0,0.5569105345931815,-1.5424307821419614,0.34434323063305183,0.9431127831383488,-1.6850523500304144,0.2726245050949694,-2.0,0.7134357269791394,-1.7231949962358633,0.2256829514130919,0.9694151544080505,-0.21749772620210317,-0.17018684312904214,-0.18076421409390186,-0.11866027921995995,0.15652519238595786,0.026302371269701696
ER_n009_p010_r02,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r02.edgelist,9,0.1,2,1,0.027777777777777776,10.0,100,0.1,1.0,0.004098399978829548,0.03242830000817776,0.47494060001918115,0.6217050999985076,optimal,SCS,-2.000044921608931,0.0063061,200,1e-06,1e-06,0.999999,0.2222227777777778,0.4409576699269947,6.661338147750939e-16,1.038524821694864e-11,2.220446049250313e-16,8.96727136989739e-12,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.0187745508316988,0.3895546748966028,-2.0,0.19856098625981744,-1.102105870628252,0.3150159636659405,0.9288372060655368,-1.9999998560780654,2.595346929500174e-07,-2.0,0.9999998946158414,-1.9999999138850926,8.611490384049803e-08,0.9999999807307454,-0.9812253052463666,-0.3895544153619098,-0.8978940432568405,-0.31501587755103666,0.8014389083560239,0.0711627746652086
ER_n009_p010_r03,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r03.edgelist,9,0.1,3,4,0.1111111111111111,10.0,100,0.1,1.0,0.003233900002669543,0.06545399999595247,0.4304259000055026,0.64421470000525,optimal,SCS,-2.0000421392471925,0.039578499999999996,750,1e-06,1e-06,0.4999999749300626,0.2222236474482186,0.22048051917425962,6.661338147750939e-16,6.540545882671722e-12,2.220446049250313e-16,2.8704372212473572e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.4980342186919327,0.4264643947160763,-2.0,0.5793212287729123,-1.5696995737142307,0.3292623686190989,0.9469750285095814,-1.8109275417669246,0.17623842189381883,-2.0,0.8223338784085545,-1.856755601719203,0.1325104829315814,0.954373202456731,-0.31289332307499196,-0.25022597282225745,-0.2870560280049723,-0.1967518856875175,0.24301264963564229,0.007398173947149589
ER_n009_p010_r04,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r04.edgelist,9,0.1,4,3,0.08333333333333333,10.0,100,0.1,1.0,0.0033810999884735793,0.052388599986443296,0.4292338000086602,0.6793814999982715,optimal,SCS,-2.0000448149199856,0.0228948,600,1e-06,1e-06,0.6702688154182828,0.2222227761922121,0.28972383580808275,5.551115123125783e-16,7.628120357594526e-12,2.220446049250313e-16,2.3322566100603126e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.3939161037914534,0.45860257811914706,-2.0,0.496882603636314,-1.4700066937100753,0.36303139113547295,0.9429010002617408,-1.9221008506354877,0.07407538801179818,-2.0,0.9231985835541434,-1.9597509433314422,0.03954300286113966,0.9614569659542203,-0.5281847468440344,-0.38452719010734887,-0.48974424962136687,-0.3234883882743333,0.42631597991782944,0.018555965692479415
ER_n009_p010_r05,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r05.edgelist,9,0.1,5,5,0.1388888888888889,10.0,100,0.1,1.0,0.00366550000035204,0.08987019999767654,0.46063729998422787,0.6548730000213254,optimal,SCS,-2.0000361657906254,0.0567201,1025,1e-06,1e-06,0.6932963764763671,0.22222244108732175,0.23882599662277582,7.771561172376096e-16,5.4996007747831754e-12,2.220446049250313e-16,3.7155500898222726e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.6058386091239556,0.36864877280369585,-2.0,0.6647581453902192,-1.670434478447027,0.276579628498568,0.9520369680787296,-1.8974139803683414,0.09558892094744904,-2.0,0.899064756453369,-1.9409263071130447,0.05706410073693613,0.9547593426758835,-0.2915753712443858,-0.2730598518562468,-0.2704918286660176,-0.21951552776163186,0.23430661106314987,0.0027223745971538538
ER_n009_p010_r06,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r06.edgelist,9,0.1,6,4,0.1111111111111111,10.0,100,0.1,1.0,0.003021300013642758,0.059101899998495355,0.38333509999210946,0.5971094999986235,optimal,SCS,-2.000039245985528,0.034811999999999996,825,1e-06,1e-06,0.5741224641299377,0.222221754036273,0.22283233544314002,6.661338147750939e-16,6.580958000768078e-12,3.3306690738754696e-16,3.5826563937746414e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.4904293095256018,0.4333794877553339,-2.0,0.5746910458162517,-1.5604857865725443,0.33563613751078614,0.9496935902725874,-1.899831115055005,0.09964049928758319,-2.0,0.9043852581877971,-1.9315734742879627,0.06766895573580986,0.9687740670236177,-0.4094018055294031,-0.33373898846775074,-0.37108768771541834,-0.26796718177497625,0.3296942123715454,0.019080476751030306
ER_n009_p010_r07,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r07.edgelist,9,0.1,7,1,0.027777777777777776,10.0,100,0.1,1.0,0.004448199993930757,0.034321999992243946,0.4539278000011109,0.591829900018638,optimal,SCS,-2.0000449216070204,0.0073445,200,1e-06,1e-06,0.999999,0.22222277777777777,0.4409576699269947,7.771561172376096e-16,1.038524821694864e-11,2.220446049250313e-16,8.96727136989739e-12,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.0187745508316983,0.38955467489660267,-2.0,0.19856098625981763,-1.1021058706282525,0.3150159636659407,0.9288372060655361,-1.9999998560780654,2.595346929500245e-07,-2.0,0.9999998946158414,-1.9999999138850926,8.611490384049723e-08,0.9999999807307454,-0.9812253052463671,-0.3895544153619097,-0.8978940432568401,-0.3150158775510369,0.8014389083560237,0.07116277466520926
ER_n009_p010_r08,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r08.edgelist,9,0.1,8,2,0.05555555555555555,10.0,100,0.1,1.0,0.0038607000024057925,0.03881159998127259,0.46497589998762123,0.6279857000045013,optimal,SCS,-2.000042491550541,0.010997,375,1e-06,2.996600320798312e-06,0.9999975649663873,0.22222415358044975,0.36323972761440004,6.661338147750939e-16,8.944178730985186e-12,2.220446049250313e-16,1.39167566359788e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.2366067722662704,0.46541390167811897,-2.0,0.37234441406159813,-1.3180794754111387,0.37732512622085596,0.9348585436790865,-1.927208575028205,0.06749321049370927,-2.0,0.9272087324546329,-1.9622298090340495,0.03634361155996279,0.9636042449877318,-0.6906018027619347,-0.3979206911844097,-0.6441503336229109,-0.34098151466089316,0.5548643183930347,0.02874570130864529
ER_n009_p010_r09,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p010_r09.edgelist,9,0.1,9,4,0.1111111111111111,10.0,100,0.1,1.0,0.003285099985077977,0.07858169998507947,0.40802780000376515,0.6260276999964844,optimal,SCS,-2.0000370206281874,0.048628700000000004,800,1e-06,1e-06,0.8299182614431561,0.22222200361628647,0.2578182115523165,8.881784197001252e-16,6.5421001949061974e-12,2.220446049250313e-16,3.634570422406114e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.5117108363584137,0.4273173697252594,-2.0,0.5936605552402295,-1.5856384709530336,0.32791060506208874,0.944927019165119,-1.8952583039422255,0.09738545972556233,-2.0,0.8968353520644718,-1.930539446585987,0.06556330549845764,0.9632999601376728,-0.38354746758381175,-0.32993190999969707,-0.3449009756329535,-0.2623472995636311,0.3031747968242423,0.01837294097255382
ER_n009_p030_r00,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r00.edgelist,9,0.3,0,16,0.4444444444444444,10.0,100,0.1,1.0,0.0030672000139020383,0.11218250001547858,0.4361432000005152,0.5759233999997377,optimal,SCS,-3.0000251976153742,0.089012,2225,1e-06,0.08371742438335841,0.7325781679662112,0.3333330629312258,0.24512168210175042,6.661338147750939e-16,2.0937696021405827e-11,5.551115123125783e-16,6.26566576400478e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.648587590198457,0.3214604145085156,-3.0,0.6921705676114828,-2.716463517675347,0.24947168187087598,0.9365338853490169,-2.8896253524775477,0.10681846138261855,-3.0,0.8936193363707708,-2.93358702175836,0.06595319839996643,0.9551901803080437,-0.2410377622790909,-0.21464195312589704,-0.21712350408301306,-0.18351848347090954,0.20144876875928808,0.018656294959026765
ER_n009_p030_r01,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r01.edgelist,9,0.3,1,14,0.3888888888888889,10.0,100,0.1,1.0,0.0028420999879017472,0.05275579998851754,0.37447149999206886,0.6064731000224128,optimal,SCS,-3.0000324889498624,0.0288167,725,1e-06,1e-06,0.8049209163929326,0.333333437372601,0.26725578457172494,5.551115123125783e-16,1.6700862914831305e-11,3.3306690738754696e-16,4.7261861091385526e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.5519960822992793,0.38104323532622647,-3.0,0.6133527445240066,-2.620413900673496,0.3017205733707879,0.9397612446387285,-2.8723871471816316,0.1222689711145606,-3.0,0.877501962214289,-2.916736653355569,0.08084689774589632,0.954864798306178,-0.32039106488235225,-0.2587742642116659,-0.2963227526820731,-0.22087367562489157,0.26414921769028243,0.015103553667449532
ER_n009_p030_r02,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r02.edgelist,9,0.3,2,9,0.25,10.0,100,0.1,1.0,0.0038038000056985766,0.03696749999653548,0.4141832999885082,0.6383476000046358,optimal,SCS,-3.0000401484591483,0.0096426,200,1e-06,1e-06,0.999999,0.3333336666666667,0.49999899999999997,6.661338147750939e-16,6.5670802129602635e-12,2.220446049250313e-16,1.007238736860927e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.0009841943825872,0.5087743341944875,-3.0,0.22186915208840347,-2.0629857200717336,0.42001732124366437,0.9580276715516947,-2.999999466438258,2.1345948199171772e-06,-3.0,0.9999997888480183,-2.9999998708272444,1.2917275008348863e-07,0.9999999180207578,-0.9990152720556709,-0.5087721995996676,-0.9370141507555108,-0.42001719207091426,0.7781306367596148,0.04197224646906317
ER_n009_p030_r03,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r03.edgelist,9,0.3,3,16,0.4444444444444444,10.0,100,0.1,1.0,0.0031478999881073833,0.061863699986133724,0.4074905999877956,0.6310075000219513,optimal,SCS,-3.000023463736268,0.0360999,775,1e-06,0.16452170838288596,0.6266403909367867,0.33333258206648514,0.19146494951487103,4.440892098500626e-16,2.0927926058789126e-11,5.551115123125783e-16,5.7302385059188055e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.6806531171234242,0.29508291223298777,-3.0,0.7159684161028261,-2.7880660991338377,0.2026902298405108,0.8891125829629619,-2.850380054942569,0.14410536019547196,-3.0,0.8583405596567506,-2.913670182642577,0.08490657124026078,0.9363955397730559,-0.16972693781914483,-0.1509775520375158,-0.12560408350873908,-0.11778365860025002,0.14237214355392447,0.04728295681009398
ER_n009_p030_r04,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r04.edgelist,9,0.3,4,10,0.2777777777777778,10.0,100,0.1,1.0,0.00319580000359565,0.03808160001062788,0.40431660000467673,0.6592376999906264,optimal,SCS,-3.000037771530264,0.0092527,200,1e-06,1e-06,0.999999,0.3333336666666667,0.49999899999999997,4.440892098500626e-16,8.540279594626554e-12,2.220446049250313e-16,1.007194327939942e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.023918584691568,0.47272141993066613,-3.0,0.22218807815089084,-2.096225967339026,0.3783138408674685,0.948496106415428,-2.9999995374062514,1.7632399283673066e-06,-3.0,0.9999998019405958,-2.9999998708272777,1.2917271712840969e-07,0.999999931113304,-0.9760809527146832,-0.4727196566907378,-0.9037739034882515,-0.37831371169475136,0.777811723789705,0.051503824697875955
ER_n009_p030_r05,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r05.edgelist,9,0.3,5,10,0.2777777777777778,10.0,100,0.1,1.0,0.0028664999990724027,0.08825879998039454,0.36073829999077134,0.6270537000091281,optimal,SCS,-2.0000209290506765,0.0630343,1700,1e-06,0.0792572569143725,0.5814764559627776,0.22222152896417424,0.17100457719331544,4.440892098500626e-16,8.558487252230407e-12,4.440892098500626e-16,5.765266042345729e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.8025294130379357,0.19581243312153349,-2.0,0.8185297938034286,-1.8751576615315229,0.11701917449339454,0.9311644893534189,-1.871943215334876,0.12108358860659477,-2.0,0.8764844946124428,-1.9161348181623596,0.08140983873694886,0.9543355312139404,-0.06941380229694039,-0.07472884451493872,-0.040977156630836786,-0.035609335756445676,0.057954700809014215,0.023171041860521546
ER_n009_p030_r06,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r06.edgelist,9,0.3,6,7,0.19444444444444445,10.0,100,0.1,1.0,0.0033805000130087137,0.07800740000675432,0.4046288999961689,0.6373215999919921,optimal,SCS,-2.0000279519849373,0.0506138,1175,1e-06,1e-06,0.37444907486223633,0.22222166710633479,0.12893168958938495,6.661338147750939e-16,3.964384376331509e-12,4.440892098500626e-16,5.0996762368527015e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.7136942232998615,0.2924144218264387,-2.0,0.7522962036811873,-1.7761318271854498,0.20595086447128505,0.9495911977126489,-1.7268247894594702,0.2430240183283184,-2.0,0.7489168859800479,-1.7719285787397352,0.2007639829816548,0.9549062600801065,-0.013130566159608614,-0.04939040349812027,0.004203248445714625,-0.005186881489630257,-0.003379317701139417,0.005315062367457601
ER_n009_p030_r07,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r07.edgelist,9,0.3,7,11,0.3055555555555556,10.0,100,0.1,1.0,0.003559100005077198,0.04870939999818802,0.40976139999111183,0.6389868999831378,optimal,SCS,-3.000036778885352,0.0215043,475,1e-06,1e-06,0.999999,0.33333368289479465,0.4410604221796303,4.440892098500626e-16,1.0546452600124212e-11,2.220446049250313e-16,1.541866634369171e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.2885512490632958,0.508155914549267,-3.0,0.42031603297149867,-2.357224582089931,0.4232485096220269,0.9383867674254438,-2.952075347626158,0.045628483744802606,-3.0,0.9520755029429184,-2.975449470719885,0.023947805020529876,0.9760377440942891,-0.6635240985628621,-0.4625274308044644,-0.6182248886299542,-0.399300704601497,0.5317594699714198,0.037650976668845315
ER_n009_p030_r08,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r08.edgelist,9,0.3,8,10,0.2777777777777778,10.0,100,0.1,1.0,0.003852599998936057,0.03807559999404475,0.4075687000004109,0.6024322000157554,optimal,SCS,-3.0000380301491965,0.0087297,175,1e-06,1e-06,0.999999,0.3333336666666667,0.49999899999999997,4.440892098500626e-16,8.558709296835332e-12,2.220446049250313e-16,1.007194327939942e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.0660125405463203,0.4752755596276844,-3.0,0.25009615445483363,-2.1373063095228915,0.38171473909617887,0.9501087043173793,-2.9999996083742837,1.391884794617142e-06,-3.0,0.9999998150331749,-2.99999987082731,1.2917268417317936e-07,0.9999999442058519,-0.9339870678279634,-0.4752741677428898,-0.8626935613044187,-0.3817146099234947,0.7499036605783413,0.04989123988847266
ER_n009_p030_r09,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p030_r09.edgelist,9,0.3,9,10,0.2777777777777778,10.0,100,0.1,1.0,0.002833600010490045,0.1212678000156302,0.3680341999861412,0.6341802999959327,optimal,SCS,-2.000019811005147,0.0971529,2575,1e-06,0.06882865217991195,0.4407186790847938,0.2222219906552986,0.10595193768967641,4.440892098500626e-16,8.530620654312315e-12,4.440892098500626e-16,5.775180333955632e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.7837587781725706,0.2207009770972212,-2.0,0.8059992408981198,-1.8734553023053628,0.12449777229629633,0.9154519380613648,-1.7066787717852585,0.2567542293400157,-2.0,0.7312652048939444,-1.7527862399157206,0.2139992845169182,0.9537375265416879,0.07708000638731205,0.03605325224279449,0.12066906238964226,0.08950151222062186,-0.07473403600417539,0.03828558848032304
ER_n009_p050_r00,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p050_r00.edgelist,9,0.5,0,17,0.4722222222222222,10.0,100,0.1,1.0,0.002472400024998933,0.11179110000375658,0.37140599999111146,0.6115907999919727,optimal,SCS,-3.000024272655356,0.08858289999999999,2300,1e-06,0.020376337669348352,0.5815488974379186,0.33333307314641947,0.19344927188418998,4.440892098500626e-16,2.306588253730979e-11,4.440892098500626e-16,5.98855409705834e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.5043445653172345,0.4021083325786873,-3.0,0.5759793911982457,-2.5946781781234596,0.3005646819379032,0.9234524780041268,-2.8320992109506555,0.16232762835141,-3.0,0.8428592886874787,-2.882022700393538,0.11568365140334451,0.9494540747153897,-0.32775464563342105,-0.23978070422727726,-0.28734452227007834,-0.18488103053455868,0.266879897489233,0.026001596711262898
ER_n009_p050_r01,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p050_r01.edgelist,9,0.5,1,23,0.6388888888888888,10.0,100,0.1,1.0,0.0022145000111777335,0.026149200013605878,0.39132039999822155,0.6002250000019558,optimal,SCS,-5.000023981037084,0.0054037,125,1e-06,1e-06,0.999999,0.5555554444444444,0.5270452226021765,4.440892098500626e-16,3.669498038760821e-11,2.220446049250313e-16,1.23244747740614e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-4.36869755755535,0.49966114952970797,-5.0,0.4898545481208614,-4.445071425885918,0.39470628463538127,0.9522328553588386,-4.9999996807115314,6.857398504742772e-07,-5.0,0.9999997606085244,-4.99999978471201,2.152879811875808e-07,0.9999999758964911,-0.6313021231561811,-0.4996604637898575,-0.5549283588260918,-0.3947060693474001,0.510145212487663,0.04776712053765253
ER_n009_p050_r02,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p050_r02.edgelist,9,0.5,2,17,0.4722222222222222,10.0,100,0.1,1.0,0.0025027999945450574,0.0360909000155516,0.42154959999606945,0.6071309999970254,optimal,SCS,-4.0000310331054765,0.0121355,275,1e-06,1e-06,0.999999,0.44444451233436255,0.46569881535338403,3.3306690738754696e-16,2.316513647571128e-11,2.220446049250313e-16,1.699684837319637e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.5897509171873767,0.42591256519736953,-4.0,0.6713552090378154,-3.6599650634437,0.3491216350250058,0.9347971788939514,-3.9338878723857977,0.061741752601228696,-4.0,0.9338879913633433,-3.965813898627483,0.033017420677300076,0.9669440338563631,-0.344136955198421,-0.3641708125961408,-0.3058488351837827,-0.31610421434770575,0.2625327823255279,0.03214685496241165
ER_n009_p050_r03,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p050_r03.edgelist,9,0.5,3,20,0.5555555555555556,10.0,100,0.1,1.0,0.0033420000108890235,0.03275260000373237,0.39535479998448864,0.5969564999977592,optimal,SCS,-4.000025414596659,0.009998400000000001,250,1e-06,1e-06,0.999999,0.4444445508543909,0.46419088403752895,4.440892098500626e-16,2.974798185562122e-11,2.220446049250313e-16,1.6983858763808257e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.4113140205147365,0.5329210484869977,-4.0,0.539340894265557,-3.49753601421997,0.4219708922724535,0.9328331734953685,-3.9280667967881184,0.06675957761239223,-4.0,0.928066964629386,-3.962691593314113,0.035916499114896264,0.9640335143974584,-0.5167527762733819,-0.46616147087460547,-0.46515557909414307,-0.38605439315755724,0.388726070363829,0.031200340902089896
ER_n009_p050_r04,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p050_r04.edgelist,9,0.5,4,16,0.4444444444444444,10.0,100,0.1,1.0,0.0027753000031225383,0.07815259997732937,0.4021704000188038,0.6184078000078443,optimal,SCS,-3.0000279860406645,0.0543983,1375,1e-06,1e-06,0.838174248229301,0.33333348587263767,0.3278176538068036,5.551115123125783e-16,2.0986656856791797e-11,4.440892098500626e-16,4.981026702211011e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.6941555512196635,0.2878241361671033,-3.0,0.7291275926500109,-2.7782073757725207,0.2075173530874216,0.9167410044281704,-2.9246745824675124,0.07226929002487173,-3.0,0.9259087122220976,-2.9643658328716023,0.035106233966761415,0.9597539526555431,-0.2305190312478489,-0.21555484614223155,-0.18615845709908152,-0.1724111191206602,0.19678111957208666,0.04301294822737267
ER_n009_p050_r05,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p050_r05.edgelist,9,0.5,5,15,0.4166666666666667,10.0,100,0.1,1.0,0.0028725000156555325,0.0588385000010021,0.512007099983748,0.7452942999952938,optimal,SCS,-3.0000270651120884,0.0278108,575,1e-06,1e-06,0.8575811100380235,0.33333359865680834,0.27192387752235064,4.440892098500626e-16,1.882261013719244e-11,4.440892098500626e-16,4.860578606269428e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.6959061262221153,0.29076662246982243,-3.0,0.7315752576167678,-2.79254374572374,0.19860090536258934,0.9040843950889822,-2.7986845448681574,0.18805415881163903,-3.0,0.8121432559645269,-2.84837539133657,0.14005881025341071,0.9509157838608026,-0.10277841864604209,-0.1027124636581834,-0.05583164561283027,-0.05854209510917863,0.08056799834775907,0.04683138877182036
ER_n009_p050_r06,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n009_p050_r06.edgelist,9,0.5,6,22,0.6111111111111112,10.0,100,0.1,1.0,0.0035448999842628837,0.11677369999233633,0.48655739999958314,0.7890942999802064,optimal,SCS,-4.0000192188030645,0.0876871,1875,1e-06,0.09801536847482968,0.999999,0.4444439293763627,0.3585440647589272,6.661338147750939e-16,3.438105355968446e-11,4.440892098500626e-16,6.144984521228025e-11,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.7386344766467134,0.2498623018560983,-4.0,0.7653295945428223,-3.819132761296295,0.17423450910355504,0.9201244892796475,-3.9383142661883244,0.06081872962898183,-4.0,0.9396028002222736,-3.9694135237393033,0.030443027761134275,0.9688548979677573,-0.19967978954161092,-0.18904357222711649,-0.15028076244300825,-0.14379148134242076,0.17427320567945126,0.04873040868810974
